319,2010-02-01T13:23:52+00:00
320,2010-02-01T13:57:09+00:00
321,2010-02-01T13:47:47+00:00
322,2010-02-01T13:56:06+00:00
323,2010-02-01T13:39:12+00:00
324,2010-02-01T13:36:51+00:00
325,2010-02-01T13:36:31+00:00
326,2010-02-01T13:15:24+00:00
327,2010-02-01T13:08:55+00:00
328,2010-02-01T13:12:02+00:00
329,2010-02-01T13:46:13+00:00
330,2010-02-01T13:55:23+00:00
331,2010-02-01T13:38:58+00:00
332,2010-02-01T13:44:01+00:00
333,2010-02-01T13:41:20+00:00
334,2010-02-01T13:36:43+00:00
335,2010-02-01T13:58:47+00:00
336,2010-02-01T13:29:30+00:00
337,2010-02-01T13:46:59+00:00
338,2010-02-01T12:56:05+00:00
339,2010-02-01T13:03:50+00:00
340,2010-02-01T13:36:59+00:00
341,2010-02-01T13:38:55+00:00
342,2010-02-01T13:31:44+00:00
343,2010-02-01T13:22:18+00:00
344,2010-02-01T13:46:50+00:00
345,2010-02-01T13:42:56+00:00
346,2010-02-01T13:48:49+00:00
347,2010-02-01T13:50:11+00:00
348,2010-02-01T13:16:36+00:00
349,2010-02-01T13:19:41+00:00
350,2010-02-01T13:34:49+00:00
351,2010-02-01T13:37:16+00:00
352,2010-02-01T13:27:40+00:00
353,2010-02-01T13:07:49+00:00
354,2010-02-01T13:47:04+00:00
355,2010-02-01T13:56:25+00:00
356,2010-02-01T13:08:41+00:00
357,2010-02-01T13:20:57+00:00
358,2010-02-01T13:55:57+00:00
359,2010-02-01T13:44:37+00:00
360,2010-02-01T13:44:55+00:00
361,2010-02-01T13:32:04+00:00
362,2010-02-01T13:42:28+00:00
363,2010-02-01T13:56:27+00:00
364,2010-02-01T13:30:08+00:00
365,2010-02-01T13:18:14+00:00
366,2010-02-01T13:48:43+00:00
367,2010-02-01T12:55:13+00:00
368,2010-02-01T13:17:38+00:00
369,2010-02-01T13:44:12+00:00
370,2010-02-01T13:16:44+00:00
371,2010-02-01T13:53:17+00:00
372,2010-02-01T13:18:33+00:00
373,2010-02-01T13:13:57+00:00
374,2010-02-01T13:40:09+00:00
375,2010-02-01T13:40:04+00:00
376,2010-02-01T14:00:18+00:00
377,2010-02-01T12:56:20+00:00
378,2010-02-01T13:52:03+00:00
379,2010-02-01T13:39:19+00:00
380,2010-02-01T13:39:22+00:00
381,2010-02-01T13:34:33+00:00
382,2010-02-01T13:58:51+00:00
383,2010-02-01T13:02:27+00:00
384,2010-02-01T13:10:28+00:00
385,2010-02-01T13:02:29+00:00
386,2010-02-01T13:43:41+00:00
387,2010-02-01T13:55:03+00:00
388,2010-02-01T13:53:55+00:00
389,2010-02-01T13:56:19+00:00
390,2010-02-01T13:53:38+00:00
391,2010-02-01T13:42:24+00:00
392,2010-02-01T13:52:17+00:00
393,2010-02-01T13:24:53+00:00
394,2010-02-01T13:50:21+00:00
395,2010-02-01T13:09:08+00:00
396,2010-02-01T13:46:02+00:00
397,2010-02-01T13:37:06+00:00
398,2010-02-01T12:58:02+00:00
399,2010-02-01T13:59:14+00:00
400,2010-02-01T13:24:56+00:00
401,2010-02-01T13:31:35+00:00
402,2010-02-01T13:32:10+00:00
403,2010-02-01T13:22:32+00:00
405,2010-02-01T13:51:05+00:00
406,2010-02-01T13:35:40+00:00
407,2010-02-01T13:55:12+00:00
408,2010-02-01T13:00:03+00:00
409,2010-02-01T13:38:15+00:00
410,2010-02-01T13:13:17+00:00
411,2010-02-01T13:44:04+00:00
412,2010-02-01T13:10:31+00:00
413,2010-02-01T13:09:34+00:00
414,2010-02-01T13:02:52+00:00
415,2010-02-01T13:15:07+00:00
416,2010-02-01T13:41:40+00:00
417,2010-02-01T13:48:15+00:00
418,2010-02-01T13:46:10+00:00
419,2010-02-01T13:24:38+00:00
420,2010-02-01T13:40:27+00:00
421,2010-02-01T14:00:01+00:00
422,2010-02-01T13:41:06+00:00
423,2010-02-01T13:59:21+00:00
424,2010-02-01T13:57:15+00:00
425,2010-02-01T13:46:16+00:00
426,2010-02-01T13:50:43+00:00
427,2010-02-01T13:41:14+00:00
428,2010-02-01T13:57:24+00:00
429,2010-02-01T13:13:25+00:00
430,2010-02-01T13:39:52+00:00
431,2010-02-01T13:14:34+00:00
432,2010-02-01T13:03:51+00:00
433,2010-02-01T13:41:36+00:00
434,2010-02-01T13:18:42+00:00
435,2010-02-01T13:44:29+00:00
436,2010-02-01T13:15:11+00:00
437,2010-02-01T13:46:53+00:00
438,2010-02-01T13:55:09+00:00
439,2010-02-01T13:50:50+00:00
440,2010-02-01T13:01:55+00:00
441,2010-02-01T13:33:44+00:00
442,2010-02-01T13:27:12+00:00
443,2010-02-01T13:34:13+00:00
444,2010-02-01T13:18:53+00:00
445,2010-02-01T13:52:12+00:00
446,2010-02-01T13:27:26+00:00
447,2010-02-01T13:17:22+00:00
448,2010-02-01T13:33:22+00:00
449,2010-02-01T12:55:52+00:00
450,2010-02-01T13:45:36+00:00
451,2010-02-01T13:26:08+00:00
452,2010-02-01T13:50:32+00:00
453,2010-02-01T13:52:49+00:00
454,2010-02-01T13:53:20+00:00
455,2010-02-01T13:10:44+00:00
456,2010-02-01T13:37:28+00:00
457,2010-02-01T13:54:57+00:00
458,2010-02-01T13:30:44+00:00
459,2010-02-01T13:56:31+00:00
460,2010-02-01T13:58:55+00:00
461,2010-02-01T13:59:56+00:00
462,2010-02-01T13:44:33+00:00
463,2010-02-01T13:16:34+00:00
464,2010-02-01T13:46:20+00:00
465,2010-02-01T12:58:42+00:00
466,2010-02-01T13:11:17+00:00
467,2010-02-01T13:12:54+00:00
468,2010-02-01T13:32:30+00:00
469,2010-02-01T13:48:37+00:00
470,2010-02-01T12:58:24+00:00
471,2010-02-01T13:00:14+00:00
472,2010-02-01T13:36:14+00:00
473,2010-02-01T13:31:50+00:00
474,2010-02-01T13:08:23+00:00
475,2010-02-01T13:21:12+00:00
476,2010-02-01T13:13:53+00:00
477,2010-02-01T13:25:35+00:00
478,2010-02-01T13:43:08+00:00
479,2010-02-01T13:24:00+00:00
480,2010-02-01T13:13:55+00:00
481,2010-02-01T13:14:26+00:00
482,2010-02-01T13:01:45+00:00
483,2010-02-01T13:12:46+00:00
484,2010-02-01T13:13:13+00:00
485,2010-02-01T13:02:49+00:00
486,2010-02-01T13:01:51+00:00
487,2010-02-01T13:31:19+00:00
488,2010-02-01T13:19:28+00:00
489,2010-02-01T13:47:44+00:00
490,2010-02-01T13:50:52+00:00
491,2010-02-01T13:19:23+00:00
492,2010-02-01T13:10:56+00:00
493,2010-02-01T13:00:21+00:00
494,2010-02-01T13:20:16+00:00
495,2010-02-01T13:42:04+00:00
496,2010-02-01T12:57:45+00:00
497,2010-02-01T13:03:24+00:00
498,2010-02-01T13:58:23+00:00
499,2010-02-01T13:43:30+00:00
500,2010-02-01T13:47:02+00:00
501,2010-02-01T13:49:00+00:00
502,2010-02-01T13:37:53+00:00
503,2010-02-01T13:52:07+00:00
504,2010-02-01T13:19:07+00:00
505,2010-02-01T13:39:43+00:00
506,2010-02-01T13:49:13+00:00
507,2010-02-01T13:25:31+00:00
508,2010-02-01T13:11:21+00:00
509,2010-02-01T13:09:04+00:00
510,2010-02-01T13:58:57+00:00
511,2010-02-01T13:21:45+00:00
512,2010-02-01T13:10:49+00:00
513,2010-02-01T12:56:38+00:00
514,2010-02-01T12:59:54+00:00
515,2010-02-01T13:15:21+00:00
516,2010-02-01T13:12:11+00:00
517,2010-02-01T13:49:39+00:00
518,2010-02-01T13:33:56+00:00
519,2010-02-01T13:27:15+00:00
520,2010-02-01T13:47:29+00:00
521,2010-02-01T13:29:22+00:00
522,2010-02-01T12:58:34+00:00
523,2010-02-01T13:32:12+00:00
524,2010-02-01T13:56:45+00:00
525,2010-02-01T13:22:02+00:00
526,2010-02-01T13:52:40+00:00
527,2010-02-01T13:47:22+00:00
528,2010-02-01T13:07:23+00:00
529,2010-02-01T13:08:44+00:00
530,2010-02-01T13:25:44+00:00
531,2010-02-01T13:19:11+00:00
532,2010-02-01T13:35:54+00:00
533,2010-02-01T13:12:15+00:00
534,2010-02-01T12:55:20+00:00
535,2010-02-01T13:03:01+00:00
536,2010-02-01T12:57:58+00:00
537,2010-02-01T13:59:07+00:00
538,2010-02-01T13:52:20+00:00
539,2010-02-01T13:53:37+00:00
540,2010-02-01T13:20:54+00:00
541,2010-02-01T13:37:40+00:00
542,2010-02-01T14:00:24+00:00
543,2010-02-01T13:21:36+00:00
544,2010-02-01T13:17:42+00:00
545,2010-02-01T13:41:30+00:00
546,2010-02-01T13:46:35+00:00
547,2010-02-01T13:50:35+00:00
548,2010-02-01T12:55:05+00:00
549,2010-02-01T13:18:07+00:00
550,2010-02-01T14:00:05+00:00
551,2010-02-01T13:43:58+00:00
552,2010-02-01T13:29:24+00:00
553,2010-02-01T12:55:41+00:00
554,2010-02-01T13:48:26+00:00
555,2010-02-01T13:00:17+00:00
556,2009-03-16T03:31:50+00:00
557,2010-02-01T13:08:32+00:00
558,2010-02-01T13:30:42+00:00
559,2010-02-01T13:02:13+00:00
560,2010-02-01T13:32:36+00:00
561,2010-02-01T12:55:32+00:00
562,2010-02-01T13:18:37+00:00
563,2010-02-01T13:31:11+00:00
564,2010-02-01T13:32:15+00:00
565,2010-02-01T13:29:28+00:00
566,2010-02-01T13:25:23+00:00
567,2010-02-01T12:55:09+00:00
568,2010-02-01T13:33:49+00:00
569,2010-02-01T13:43:19+00:00
570,2010-02-01T13:26:45+00:00
571,2010-02-01T13:48:18+00:00
572,2010-02-01T13:35:51+00:00
573,2010-02-01T13:15:15+00:00
574,2010-02-01T13:44:25+00:00
575,2010-02-01T13:25:59+00:00
576,2010-02-01T13:14:41+00:00
577,2010-02-01T13:11:25+00:00
578,2010-02-01T13:00:43+00:00
579,2010-02-01T13:49:48+00:00
580,2010-02-01T13:16:29+00:00
581,2010-02-01T13:24:14+00:00
582,2010-02-01T13:38:17+00:00
583,2010-02-01T13:52:24+00:00
584,2010-02-01T13:29:00+00:00
585,2010-02-01T13:32:26+00:00
586,2010-02-01T13:30:15+00:00
587,2010-02-01T12:55:16+00:00
588,2010-02-01T13:10:08+00:00
589,2010-02-01T13:20:28+00:00
590,2010-02-01T13:20:19+00:00
591,2010-02-01T13:13:34+00:00
592,2010-02-01T13:36:47+00:00
593,2010-02-01T13:54:48+00:00
594,2010-02-01T13:33:39+00:00
595,2010-02-01T13:26:42+00:00
596,2010-02-01T13:46:25+00:00
597,2010-02-01T13:31:01+00:00
598,2010-02-01T13:46:39+00:00
599,2010-02-01T13:08:19+00:00
600,2010-02-01T13:54:10+00:00
601,2010-02-01T13:36:28+00:00
602,2010-02-01T13:53:33+00:00
603,2010-02-01T13:00:36+00:00
604,2010-02-01T13:30:27+00:00
605,2010-02-01T13:30:11+00:00
606,2010-02-01T13:24:28+00:00
607,2010-02-01T13:28:38+00:00
608,2010-02-01T13:55:19+00:00
609,2010-02-01T13:33:06+00:00
610,2010-02-01T13:20:23+00:00
611,2010-02-01T13:37:23+00:00
612,2010-02-01T13:50:14+00:00
613,2010-02-01T13:35:36+00:00
614,2010-02-01T13:18:50+00:00
615,2010-02-01T13:24:59+00:00
616,2010-02-01T13:48:22+00:00
617,2010-02-01T13:54:54+00:00
618,2010-02-01T13:55:16+00:00
619,2010-02-01T13:24:03+00:00
620,2010-02-01T13:32:52+00:00
621,2010-02-01T13:03:47+00:00
622,2010-02-01T13:50:07+00:00
623,2010-02-01T13:36:20+00:00
624,2011-12-21T06:25:09+00:00
625,2010-02-01T13:08:27+00:00
626,2010-02-01T13:49:04+00:00
627,2010-02-01T13:30:39+00:00
628,2010-02-01T13:39:16+00:00
629,2010-02-01T13:45:27+00:00
630,2010-02-01T13:15:01+00:00
631,2010-02-01T13:12:44+00:00
632,2010-02-01T13:47:19+00:00
633,2010-02-01T13:10:42+00:00
634,2010-02-01T12:57:22+00:00
635,2010-02-01T13:19:19+00:00
636,2010-02-01T13:54:39+00:00
637,2010-02-01T13:09:14+00:00
638,2010-02-01T12:57:25+00:00
639,2010-02-01T13:32:40+00:00
640,2010-02-01T13:10:17+00:00
641,2010-02-01T13:59:39+00:00
642,2010-02-01T13:40:13+00:00
643,2010-02-01T13:08:46+00:00
644,2010-02-01T12:57:14+00:00
645,2010-02-01T13:21:40+00:00
646,2010-02-01T13:35:30+00:00
647,2010-02-01T13:22:09+00:00
648,2010-02-01T13:19:55+00:00
649,2010-02-01T14:00:13+00:00
650,2010-02-01T12:55:48+00:00
651,2010-02-01T13:22:06+00:00
652,2010-02-01T13:25:30+00:00
653,2010-02-01T13:01:00+00:00
654,2010-02-01T13:07:58+00:00
655,2010-02-01T13:02:32+00:00
656,2010-02-01T13:14:28+00:00
657,2010-02-01T13:29:49+00:00
658,2010-02-01T13:28:45+00:00
659,2010-02-01T12:57:54+00:00
660,2010-02-01T13:49:07+00:00
661,2010-02-01T13:51:30+00:00
662,2010-02-01T13:29:53+00:00
663,2010-02-01T13:36:56+00:00
664,2010-02-01T13:30:55+00:00
665,2010-02-01T13:47:10+00:00
666,2010-02-01T13:12:06+00:00
667,2010-02-01T13:24:45+00:00
668,2010-02-01T13:45:51+00:00
669,2010-02-01T13:43:01+00:00
670,2010-02-01T13:29:34+00:00
671,2010-02-01T13:14:32+00:00
672,2010-02-01T13:51:36+00:00
673,2010-02-01T13:09:38+00:00
674,2010-02-01T13:45:23+00:00
675,2010-02-01T13:15:05+00:00
676,2010-02-01T13:43:23+00:00
677,2010-02-01T13:18:01+00:00
678,2010-02-01T13:36:25+00:00
679,2010-02-01T13:33:26+00:00
680,2010-02-01T13:17:27+00:00
681,2010-02-01T13:26:37+00:00
682,2010-02-01T13:24:48+00:00
683,2010-02-01T13:34:26+00:00
684,2010-02-01T12:57:28+00:00
685,2010-02-01T13:26:48+00:00
686,2010-02-01T13:31:57+00:00
687,2010-02-01T13:50:28+00:00
688,2010-02-01T13:21:19+00:00
689,2010-02-01T13:45:10+00:00
690,2010-02-01T14:00:04+00:00
691,2010-02-01T13:24:19+00:00
692,2010-02-01T13:33:58+00:00
693,2010-02-01T13:28:36+00:00
694,2010-02-01T13:10:22+00:00
695,2010-02-01T13:51:55+00:00
696,2010-02-01T13:40:20+00:00
697,2010-02-03T05:05:06+00:00
698,2010-02-05T05:05:06+00:00
699,2010-02-08T05:05:04+00:00
700,2010-02-10T05:15:07+00:00
701,2010-02-12T05:05:09+00:00
702,2010-02-15T05:40:09+00:00
703,2010-02-17T05:05:06+00:00
704,2010-02-19T05:05:05+00:00
705,2010-02-22T05:05:06+00:00
706,2010-02-24T05:05:06+00:00
707,2010-02-26T05:05:03+00:00
708,2010-03-01T05:15:05+00:00
709,2010-03-03T05:05:05+00:00
710,2010-03-05T05:05:05+00:00
711,2010-03-08T05:05:03+00:00
712,2010-03-10T05:05:07+00:00
713,2010-03-12T05:05:10+00:00
714,2010-03-15T04:05:05+00:00
715,2010-03-17T08:45:13+00:00
716,2010-03-19T04:10:07+00:00
717,2010-03-22T04:05:03+00:00
718,2010-03-24T04:05:08+00:00
719,2010-03-26T04:05:06+00:00
720,2010-03-29T04:20:06+00:00
721,2010-03-31T04:05:09+00:00
722,2010-04-02T04:05:05+00:00
723,2010-04-05T04:35:05+00:00
724,2010-04-07T04:05:08+00:00
725,2010-04-09T04:05:05+00:00
726,2010-05-04T16:20:04+00:00
727,2010-04-14T04:10:04+00:00
728,2010-04-16T04:05:04+00:00
729,2010-04-19T04:05:13+00:00
730,2010-04-21T13:20:16+00:00
731,2010-04-23T04:05:13+00:00
732,2010-04-26T04:05:04+00:00
733,2010-04-28T04:05:04+00:00
734,2010-04-30T04:05:09+00:00
735,2010-05-03T04:05:05+00:00
736,2010-05-05T04:05:03+00:00
737,2010-05-07T04:05:05+00:00
